oblast,region,depth,parent_text,text,leaf,id,y012025,y022025,y032025,y042025,y052025,y062025,y072025,y082025,y092025,y102025,y112025,y122025,y012026,y022026,y032026,y042026
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,2,Здравоохранение и социальное обслуживание населения,Деятельность в области здравоохранения,False,448951,8094037446.0,16393080446.0,16536177446.0,17002031446.0,17535236446.0,18210563446.0,22420223208.0,23482066208.0,25386071897.0,27112375838.0,48423864372.0,53075653145.0,2034401.0,2547667377.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,3,Деятельность в области здравоохранения,Деятельность больничных организаций,False,448952,8080393720.0,16371114720.0,16470792720.0,16931832720.0,17272511720.0,17840155720.0,22018568053.0,23067387053.0,24252911707.0,25950135667.0,46858410732.0,49657610734.0,,2456305410.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,4,Деятельность больничных организаций,Деятельность больничных организаций,False,448953,8080393720.0,16371114720.0,16470792720.0,16931832720.0,17272511720.0,17840155720.0,22018568053.0,23067387053.0,24252911707.0,25950135667.0,46858410732.0,49657610734.0,,2456305410.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,5,Деятельность больничных организаций,Деятельность больниц широкого профиля и специализированных больниц,True,448954,8080393720.0,16371114720.0,16470792720.0,16931832720.0,17272511720.0,17840155720.0,22018568053.0,23067387053.0,24252911707.0,25950135667.0,46858410732.0,49657610734.0,,2456305410.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,5,Деятельность больничных организаций,"Деятельность других лечебных учреждений, имеющих стационары",True,448958,,,,,,,,,,,,,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,3,Деятельность в области здравоохранения,Деятельность в области врачебной практики и стоматологии,False,448959,9801520.0,15409520.0,58163520.0,61150520.0,227276520.0,333332520.0,346899982.0,352517982.0,1069144436.0,1080954265.0,1474544212.0,1582284231.0,1766218.0,62472618.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,4,Деятельность в области врачебной практики и стоматологии,Общая врачебная практика,False,448960,,,73000.0,221000.0,427000.0,33168000.0,33168000.0,33168000.0,687780736.0,688162545.0,729844747.0,768005640.0,313223.0,313223.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,5,Общая врачебная практика,Общая врачебная практика,True,448961,,,73000.0,221000.0,427000.0,33168000.0,33168000.0,33168000.0,687780736.0,688162545.0,729844747.0,768005640.0,313223.0,313223.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,4,Деятельность в области врачебной практики и стоматологии,Специальная врачебная практика,False,448962,9801520.0,12243520.0,26343520.0,27789520.0,172405520.0,199518520.0,206530909.0,206530909.0,262843636.0,272911326.0,621460593.0,660720096.0,823569.0,2439071.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,5,Специальная врачебная практика,Специальная врачебная практика,True,448963,9801520.0,12243520.0,26343520.0,27789520.0,172405520.0,199518520.0,206530909.0,206530909.0,262843636.0,272911326.0,621460593.0,660720096.0,823569.0,2439071.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,4,Деятельность в области врачебной практики и стоматологии,Стоматологическая деятельность,False,448964,,3166000.0,31747000.0,33140000.0,54444000.0,100646000.0,107200963.0,112818963.0,118519953.0,119880284.0,123238762.0,153558385.0,629426.0,59720475.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,5,Стоматологическая деятельность,Стоматологическая деятельность,True,448965,,3166000.0,31747000.0,33140000.0,54444000.0,100646000.0,107200963.0,112818963.0,118519953.0,119880284.0,123238762.0,153558385.0,629426.0,59720475.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,3,Деятельность в области здравоохранения,Прочая деятельность в области здравоохранения ,False,448966,3842206.0,6556206.0,7221206.0,9048206.0,35448206.0,37075206.0,54755173.0,62161173.0,64015754.0,81285906.0,90909428.0,1835757607.0,268183.0,28889349.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,4,Прочая деятельность в области здравоохранения ,Прочая деятельность в области здравоохранения ,False,448967,3842206.0,6556206.0,7221206.0,9048206.0,35448206.0,37075206.0,54755173.0,62161173.0,64015754.0,81285906.0,90909428.0,1835757607.0,268183.0,28889349.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,5,Прочая деятельность в области здравоохранения ,Прочая деятельность в области здравоохранения ,True,448968,,,,,,,,,,,,,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,2,Здравоохранение и социальное обслуживание населения,Предоставление социальных услуг с обеспечением проживания,False,448969,,,,,,,,,,,,,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,3,Предоставление социальных услуг с обеспечением проживания,Предоставление прочих социальных услуг  с обеспечением проживания,False,18703671,,,,,,,,,,,,,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,4,Предоставление прочих социальных услуг  с обеспечением проживания,Предоставление прочих социальных услуг  с обеспечением проживания,False,18703672,,,,,,,,,,,,,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,5,Предоставление прочих социальных услуг  с обеспечением проживания,Предоставление прочих социальных услуг  с обеспечением проживания,True,18703673,,,,,,,,,,,,,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,1,Всего,"Искусство, развлечения и отдых",False,448991,595878.0,155711878.0,181827878.0,351176878.0,401947878.0,460915878.0,594402477.0,603284477.0,1015902011.0,1152190414.0,1265987213.0,1460835251.0,,1005910908.0,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,2,"Искусство, развлечения и отдых","Деятельность в области творчества, искусства и развлечений",False,448992,,,,,,,,,,375696.0,9117484.0,78853758.0,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,3,"Деятельность в области творчества, искусства и развлечений","Деятельность в области творчества, искусства и развлечений",False,448993,,,,,,,,,,375696.0,9117484.0,78853758.0,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,4,"Деятельность в области творчества, искусства и развлечений",Артистическая деятельность,False,448994,,,,,,,,,,,,,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,5,Артистическая деятельность,Концертная деятельность,True,448996,,,,,,,,,,,,,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,4,"Деятельность в области творчества, искусства и развлечений",Деятельность концертных и театральных залов,False,449002,,,,,,,,,,375696.0,9117484.0,78853758.0,,,,
ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ,УСТЬ-КАМЕНОГОРСК Г.А.,5,Деятельность концертных и театральных залов,Деятельность концертных и театральных залов,True,449003,,,,,,,,,,375696.0,9117484.0,78853758.0,,,,
