id,text,leaf,measureName,y122020,122020,y122021,122021,y122019,122019,y122024,122024,y122023,122023,y122022,122022,depth,parent_text,oblast,region
448282,"Оптовая торговля прочими продуктами питания, включая рыбу, ракообразных и моллюсков",false,,,,x,920,,,,,48284000,994,6148000,957,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448284,Оптовая торговля прочими продуктами питания,true,,,,x,920,,,,,48284000,994,6148000,957,5,"Оптовая торговля прочими продуктами питания, включая рыбу, ракообразных и моллюсков",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448285,"Неспециализированная оптовая торговля продуктами питания, напитками и табачными изделиями",false,,,,,,,,x,1031,x,994,x,957,4,"Оптовая торговля продуктами питания, напитками и табачными изделиями",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448286,"Неспециализированная оптовая торговля продуктами питания, напитками и табачными изделиями",true,,,,,,,,x,1031,x,994,x,957,5,"Неспециализированная оптовая торговля продуктами питания, напитками и табачными изделиями",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448287,Оптовая торговля непродовольственными товарами потребительского назначения,false,,x,883,x,920,20166000,846,720000,1031,,,14233000,957,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448294,"Оптовая торговля бытовыми электротоварами, радио- и  телевизионным оборудованием",false,,,,,,,,,,,,x,957,4,Оптовая торговля непродовольственными товарами потребительского назначения,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448295,Оптовая торговля бытовыми электротоварами,true,,,,,,,,,,,,x,957,5,"Оптовая торговля бытовыми электротоварами, радио- и  телевизионным оборудованием",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448301,Оптовая торговля фармацевтическими товарами,false,,x,883,x,920,20166000,846,720000,1031,,,x,957,4,Оптовая торговля непродовольственными товарами потребительского назначения,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18946138,"Оптовая торговля фармацевтическими товарами, кроме торговли медицинской техникой и ортопедическими  изделиями",true,,,,,,19423000,846,720000,1031,,,,,5,Оптовая торговля фармацевтическими товарами,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18951440,Оптовая торговля медицинской техникой и ортопедическими  изделиями,true,,x,883,x,920,x,846,,,,,x,957,5,Оптовая торговля фармацевтическими товарами,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448316,"Оптовая торговля прочими машинами, оборудованием и деталями и принадлежностями к ним",false,,x,883,x,920,6565000,846,898000,1031,34585000,994,x,957,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448317,"Оптовая торговля сельскохозяйственной техникой, оборудованием,  деталями и принадлежностями к ним",false,,x,883,x,920,6565000,846,898000,1031,34585000,994,x,957,4,"Оптовая торговля прочими машинами, оборудованием и деталями и принадлежностями к ним",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448318,"Оптовая торговля сельскохозяйственной техникой, оборудованием,  деталями и принадлежностями к ним",true,,x,883,x,920,6565000,846,898000,1031,34585000,994,x,957,5,"Оптовая торговля сельскохозяйственной техникой, оборудованием,  деталями и принадлежностями к ним",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448331,Прочая специализированная оптовая торговля ,false,,,,,,397000,846,33826000,1031,,,,,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448332,"Оптовая торговля твердым, жидким и газообразным топливом и подобными продуктами",false,,,,,,x,846,689000,1031,,,,,4,Прочая специализированная оптовая торговля ,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448338,Оптовая торговля автомобильным бензином,true,,,,,,x,846,,,,,,,5,"Оптовая торговля твердым, жидким и газообразным топливом и подобными продуктами",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448341,Оптовая торговля прочим топливом,true,,,,,,,,689000,1031,,,,,5,"Оптовая торговля твердым, жидким и газообразным топливом и подобными продуктами",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448356,"Оптовая торговля скобяными изделиями, водопроводным и отопительным оборудованием и  инвентарем",false,,,,,,,,x,1031,,,,,4,Прочая специализированная оптовая торговля ,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448357,"Оптовая торговля скобяными изделиями, водопроводным и отопительным оборудованием и  инвентарем",true,,,,,,,,x,1031,,,,,5,"Оптовая торговля скобяными изделиями, водопроводным и отопительным оборудованием и  инвентарем",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448358,Оптовая торговля химической продукцией,false,,,,,,x,846,,,,,,,4,Прочая специализированная оптовая торговля ,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448361,Оптовая торговля минеральными удобрениями,true,,,,,,x,846,,,,,,,5,Оптовая торговля химической продукцией,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448371,Неспециализированная оптовая торговля,false,,16934000,883,20491000,920,21156000,846,15556000,1031,40401000,994,18635000,957,3,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
